https://pid.uba.uva.nl/ark:/88238/b1990031986070205131,gemaakt,wetenschap
https://pid.uba.uva.nl/ark:/88238/b1990032719920205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990031731440205131,geschilderd,schilderij
https://pid.uba.uva.nl/ark:/88238/b1990032727180205131,gemaakt,bouwtekening
https://pid.uba.uva.nl/ark:/88238/b1990032723450205131,tekening,bouwtekening
https://pid.uba.uva.nl/ark:/88238/b1990032105060205131,gemaakt,anatomisch
https://pid.uba.uva.nl/ark:/88238/b1990031987340205131,gemaakt,wetenschap
https://pid.uba.uva.nl/ark:/88238/b1990032101270205131,gemaakt,wetenschap
https://pid.uba.uva.nl/ark:/88238/b1990031975990205131,gemaakt,tekening
https://pid.uba.uva.nl/ark:/88238/b1990032491400205131,geschilderd,ding
https://pid.uba.uva.nl/ark:/88238/b1990031974280205131,gemaakt,wiskundig
https://pid.uba.uva.nl/ark:/88238/b1990031989670205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990031966700205131,geslagen,penning
https://pid.uba.uva.nl/ark:/88238/b1990031979260205131,gemaakt,apparatuur
https://pid.uba.uva.nl/ark:/88238/b1990032057280205131,gemaakt,onderzoekscollectie
https://pid.uba.uva.nl/ark:/88238/b1990032095400205131,gemaakt,anatomisch
https://pid.uba.uva.nl/ark:/88238/b1990032108080205131,gemaakt,anatomisch
https://pid.uba.uva.nl/ark:/88238/b1990031981420205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990032722210205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990031981160205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032114030205131,gemaakt,anatomisch
https://pid.uba.uva.nl/ark:/88238/b1990032107920205131,gemaakt,anatomisch
https://pid.uba.uva.nl/ark:/88238/b1990032751590205131,gemaakt,bouwtekening
https://pid.uba.uva.nl/ark:/88238/b1990032116340205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990032688840205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990031975500205131,gemaakt,wiskundig
https://pid.uba.uva.nl/ark:/88238/b1990032750780205131,tekening,object
https://pid.uba.uva.nl/ark:/88238/b1990032098520205131,gemaakt,ding
